address,mARIOQty
Fn7S92CsV_4u_M3uhi5ViXC5Rbrlf5einhLJFPWwK5I,869000000
FnJ1B9MDjckitPQh5FgslwqUDSsqeMRQcrm-R_6_kOE,470000000
FnSt7AXVS-ojcYYNGwhwvfKyauHnkRy8MwkwjPBLufs,696000000
FoiI9fp6uM6Szov4PgOvuum-OixN6pFFSAgWBR1ILV0,800000000
FovSGkbFKmU_R-zerbiYvkJtBpznWuRr941wl9gvJOs,522000000
FpqeBHD2ptRSdVBprokm35k7-QzHuw99YcIhwUxpuKk,348000000
Fprx8xcQJpuXpvUHbnrDX-OogTEklXK__9N9hkwK6JQ,522000000
FqV9govwuG5nYOxDPxE1te1U8PGIrowaJrHArsYzWXo,783000000
Fr0jmSorX1jSqhsfAzPnbCjfDVUHZUKVkwxzPtuWtPc,452000000
FrBPMjDcSOUvkiSJZVwES8OTlFjPoRTKZBGoJBjmELY,939000000
FrYE5S2I2DaG0y8hj-CLu_CWKiijH8U2nq2E_2HbzOM,539000000
FrjoE26EAN8TQg0rCoCaejDfafj7sMn7_fLOcYUCwwo,696000000
Fro6oPN6CRvJ1jCDYLc_8_QIwNxPdg_OOFG_1YaWS6A,348000000
FrwXwmbQS-7oT8dBAlfTe79HuzP8-516gZRURQoSyf0,783000000
Fs52bemcsv-Cxs06wHgoERk_Lfflbv9PFrB-Tx29D5s,1565000000
FsaY7pqLsJ56Js3DMPyqGYtoVmy_02vR0jkTow350wI,696000000
FvL86zjMs7c48L-pkO7EBuKFEuiwlZVG_n0DGtQKFDQ,869000000
FvWxegcE7FoZ22_s0eZUioacEmFKW2neFX3yTyiLVBc,696000000
FwLunTWzJ8PO_Sq0-bAWya3qg60sIIuUNWDbDQnke8w,348000000
FxOir8xyIXGRsU3XmuyVxErd1ehYa6n4Es8EfIw_-WE,1495000000
FyAv49EaM2KYPxfagnVqkIZirdwEzRJqkizdGTvv8ig,1738000000
Fz2vBQK2Xl1cMyqJhBpX03dM1l0ij2e058i50Mihj0U,869000000
FzGW-YlWRNROaCa7z0UMYWilg5m9gf3JUiK3KSwVHPA,696000000
FzHm5TUI-XG3LdEgcjd9ty8ry1KWfcxOkbH1ywzzaLE,522000000
FzO26COqa32S2UteyQVPs8y5EWqr1FPKexNae7ovvq4,696000000
G-qu-fMa68o0P55iQKOkylr8HiPCnhhsO74bx7ZkjQU,452000000
G-xaanSfAxE0k6TbLI5MmDDitrxlST9N5nCH2bYhYvs,470000000
G1Dln9l-LeaeaTTiAGARpnXCFVrzRsnnBXVpX941WBE,5604000000
G1flBxzrt6-SxBjhMcuC8WFWc16GQdApkQdigjzuJyQ,435000000
G1ylJbqKaG-qL7LexEHtyKp1sgJ_Q0l52vsNvbOLRdU,3479000000
G20gRPBTx6IrEQQB9J3by8Hdj_JgVxfNYSb31FM6cDU,869000000
G24Z1BbL4Rd-rAHNHl1e968v1p6sj7klPl6FowD9y1w,348000000
G2kkURTpNfKw0FZ5btb9f988_ouszAwONi7V4MPea3c,869000000
G2zefhNdj9jxoUnbaSmF8oc1VF5sQ7ZyJm0qRUHmw0U,800000000
G3SwcVQxSgs3hVGZNG2SpXEC3uCqXhTEuJbwPcz7Lzs,1460000000
G3e1SRcD3dM67bLyRmOZdGae5CJ1ihtbqnkUqCQM3E4,348000000
G3oAfouzIHCcCXCizDKJ0pNNV1sO6QVhvVPKwidugk4,1860000000
G3uj8IkEe9xcReGSFGyCysDci0R6zZS4UVsuJIDnwIA,1252000000
G5BLwrLX-4-RoOANabqFD1vmhd1IhT63XMUSZnQ9ySw,869000000
G6Vb_mr2lgWS6D_wGwgmFzqZ9nfvBvxTfxU5cY5Ux40,2607000000
G6_tREzOeWyP6aS8BUlK0-CFhWugs878Qq9ph9k63PA,1043000000
G8yJd7E2VMs1c1O_pAxrwCHyXg6v3-6OlxHX-Hr5hyM,5284000000
G98-I39403mUWhocdJDvghE5VXe3kdqC3TQUQvOCrrs,696000000
G9CpRFJJoDD2hisvhexHzShaiL7k3woP7U7R2xoY6aI,470000000
G9dt-vHCxYkmGNu9rssjIwnlGa67IdgKfIeXaE6zQSk,348000000
GA0uUjh9ELM75XaCKnE4bW7c9EbzKguYeM-YUK8ZQ48,348000000
GAIsfxqsrqybclGFZXtm2iiw8KVJoqyfJzSEPhjofCk,3476000000
GATJDYG6AS0Aj_h2BOFNeb2EKv3G84j5LW1LpUgk4_I,696000000
GAamfhSG6aEcKqzll3cc4k9SLqpxVl5DRDgK41Eckho,348000000
GBBbJnalEjNh12Hk4lGd4ZuDNR7Uc6T0ZnexfQkTWiQ,1912000000
GBtVjLC9DJPYgn2N5ZqoMZjHc1mx0mMD1pCQAb_kwlk,800000000
GCQQPnXsu2qWwwvjd-qVHMQDTeQgkV9dnV4XSmx6YSM,522000000
GCjOEKTtIihL1p-L7UVl250SyUBsTvvmeKlsxNXlf3A,696000000
GDL0N8-lY37pbq_jyMJ6PQrYcHYB7B_IX1Ddt0zlW1E,4693000000
GEBX3xwxP1CPjpBINuLxMCBSaCFytdGQIWEsRHszo0A,1808000000
GEePubrdtuxo6vA80pwJKdk77C4Ht9WV4BbcMU1yAqU,452000000
GEz8D-hB2qc3Tna-jFfkTQ2_80TSgmzCtccPwV1wpmo,696000000
GF06Tzdti8NwUJA9veOm9YiShDEOLrQDadKfPt-if70,348000000
GG5hR-NK_AY50ErkkX35lGT0NLgTrGpUvIvZJ_MlXZE,348000000
GGGPRi0AqmHGhUddLtgzys3u-YeCmWePeX_R4VSew68,348000000
GGIZXsGHpeI-oNQyCq8m_MgA5aO-0QNUjxZHo8EGXMg,1391000000
GIJzCm3HMqnlhtEAQnZUd2ndVy63ztacypZ5ax1ZsD4,1478000000
GIcOCDhybIrpTj_UDpuzWumAKz4fr1WDERQ4ZKbBqec,1738000000
GIn1GUsygx9H9CemLmLL0q7RCiwZrlXxVso-qkFu6gc,591000000
GJguPtzHioZaofoy_Ri9Fp6Zg6XIsvDpdA29f8NLIf8,1426000000
GKMK4ICKx2mZf8DML5xzc7kPZqZvEmypDRf1Uj3SBqs,487000000
GKdEUf3Wmm8Fizr5zwJq8E2V_lFOAkRG_2t8Cef_F0Y,904000000
GLB_AixtRlJSQg_PfPswXnx_t2TDW1aU40OxVeezMTY,1217000000
GLTehqE5VjK65UE5nmL-T2W5ODi9prfivxNsfin5dgo,696000000
GLrTK7XnCCPbNQwtlLW2NxcJzAInIgcmDJJMuHATlZI,696000000
GMR3POR0kavdKSPNKa_uvotUpFxKYIDiFa9FMCNHFjg,696000000
GMdZMKKD8Ks4kyO1vPgJ13b245orC5V-xMekPIBdoyE,1738000000
GMfJpXTLZNVIxIjmNrkaCGAWeOvIt38hX9f2prUbnBU,696000000
GN5lJ17yi9ZPdLHJ3xVeko8KVXQjZlxLrwc46ruboQc,1652000000
GO4F2128EocVksq_BKFCtYM6p22_chk2rnuaRtX9O9A,696000000
GOBF085FsQtsaYx4rSyVQxBj29QYTezOHedUoMBrN-A,696000000
GOMd3-e4WAwMUBLrBQ-ShYfGQzvnK2P1NKLcZB95Pzo,922000000
GOecjy4nYkBUVpIX4grdch1g_1Rp48uVS6LfM8VFRjM,504000000
GOesH7TBS-nx7p2Wr49QBTd86-34BtUW3197kaLkJSs,696000000
GQJ1sOlztLW57KljD-tMQUzkU0Ri8xb5QDQB9cOV6yg,348000000
GQPZA2ul4CWAv9fC_p9Qk2q3Tybx5wjcSdAdAgxPrmg,348000000
GQT5h7GT3q9ru19YIzcqO1f43HMGcGL4oiXW6pZY5Vw,696000000
GRQ7swQO1AMyFgnuAPI7AvGQlW3lzuQuwlJbIpWV7xk,1912000000
GRe-OG4sWBVBJWNW-3IoOJCadGu1DUeeNDM87fBj9J4,3928000000
GRsgrfDexlpxjz3mNB3m9BzIEqipY8ofGa7kvyo0KMA,696000000
GRwq2k4ERzCGFaT_EwCE1uIYEMQ8q_b49o7IDR9kI90,522000000
GSBMGECHGf-qQgVnJhwnx82myzXD44W1G7Aoc-gQPp8,765000000
GSDfTl7TURgLp7OGotMfpK7DY0cGIbfoGSXrFnRQWPE,522000000
GSYscOYy1Ufd-W8jspjMRp94eL1DPf9lJuUInvJEXLw,696000000
GSpK8b19OjzKwuvoYx_g6Y3_PkEDM6UTnoYSbcyteqM,1217000000
GT0ybIIa7RBRUlaRtU-Qiq7wQ9_rz6upt739Mead7C4,348000000
GTMXYu2BbNDqM2l-6XF_WpWBb5R98o2BXNX12EwGR9I,1912000000
GTasJ3WW6ow9XMbYHJ88CfvSBVaZHkgsnussDkrXSko,696000000
GTazKhZHn0DvEhaRpKHYCzHtH7TZ_wwZAyyabo3lNEA,869000000
GTyS16EVF2oMCnTUnzlduPzF9CxyRInAn1RKpH8u77o,452000000
GU99lAcy5K23zZ0k1A-2ozw_sH8yOqJOhT7eOcw5pLU,1599000000
GUXi9qTKMBeJVPEUACPI7DFWA4cgikkSrgCDwaqZqIE,1043000000
GUta6lpZxOpDgqlBNjDYxnKRsomdBfUdLE2zCUA-T7c,348000000
GUyxqJZWY1y8XC4gBGXiMN47JpI5vLWg_wEehlblnI8,470000000
GV1dOhuehvvYi2TMqWKHWZP-lEN6vIFGBhfk3KcU_O4,869000000
GWKulDMEl1rWK0fbbNZ5lGF9JCoDG1ffrD8dsGeWJ0w,348000000
GWiUo7jWwftV6r0TWQPF3h3M2L3byTVPOAs0ihCBzlw,452000000
GXISL6Ln1vLvOI2gach59gzK3YU1rM-9LvWFOUF_N70,348000000
GYZugkNzF2XkAa-APReHwueSWZk9sUqeZzbZGqtCst8,452000000
GZT40wXDS3doUwC5iSKgtUJF0_sC72hfvB0XGixul_I,765000000
GZep_Ej2NiUWi1lmFk7v86N7UMgGqMXW3jJfpgxNuOY,383000000
G_8t4Q4Am7xjKJkZmyqzPdXEjmmr2gLz1vf7VP7qs-c,869000000
G_F3m35HzEyHgG9ZP80jzZk_0vGvxFnDvfWjp_zthSc,4954000000
G_Xi8bHPpbd8QjJIKeY3tLcUA4xYJN9QvG7fnFvjdgg,17345000000
GarsT1G2e1_qT_xDkgmi4Rw3DBAEku94rOZSYPakQdw,2295000000
Gb6khkKyXE0dGmo0C06gCev0nvwg3DuxdW3hj62EXW8,1043000000
Gbioivt2lUfxEkPMrsRoP9PfPjSTOMzd5-IeAqUAeEA,696000000
GdA5FYpuIQrhq-joLTV9yYzCCWQ0v2fB8J7ULdU8cEg,522000000
Ge1eln2rivLJNE9XYmWwzrTVKHsiWDZbLiBDPBOs-bA,2434000000
GffvNEzIrzEhapOHCvBlN6-heDDjrjeA3OfuZuwkeP4,522000000
GfuQaPT-7sr_T-315u1wFEGP3IGOfWEm5NEWwqFFgsE,3129000000
GgLW3ESBjH0PRnhvvNq2MGtZJW1oPWnQloLSzjr2XFg,1148000000
GgS6STYTWFv3RPptFZ0ufqe0A4vqjgHyQfBeVRhGObY,348000000
GgWcrtBkL2I4tI8YqFdBrYiDPo9x4gPnkhN_GfQuzUY,1565000000
GgpnxZ4GsgbNSYRhnNTXARggzGXw0BPUVr7NdJ480cA,1895000000
GgyYTSTHfxljxydkcCKoumMA7EAbk3C-kb4W3h11CO8,748000000
Gh8s2ZTWVI6zA60rFPR1t4BpiAcaAkgi0xaZGtxF_SU,348000000
GiGsdumyIyoVDdYJbsFdlr6UeR74PyLAfaPuzGuiisI,348000000
Gik3Gg0Nd7Dp4V-5fBbZYlE2gZcEnpeo8z273O0SLvg,348000000
GilIfMrFm4NIYZuI1vC2ld1YhKTVbBtVz6LxKE_t4sM,348000000
GjrgZpOIAptsf1QgA0Y-GuUp4uCWkGDY-rcwZDO1nnQ,348000000
GkQbwYnXVb6J81SGZOJvi04Ptdls9gLT5F0qnV4CdsM,748000000
GkWz-7Mwbl1srw6BDfsd7qDxmju_sOGNvFkbIM4WRVA,383000000
Gko8hpfcm2DRnMmuHgnoSP-84YogGDKQODGUbd50L8Y,13040000000
Gl9m3-QMrJFI0CqOmpGzlcTUiuwgAac76hx-SJAdhGE,869000000
GlB2WIIgdwUtuFjwy86O2EbwssCzXezhwyOjy4CEbUM,696000000
GlB55sDjQKvk65rFJHPiNlGcFyCqXzwy_vGSzBmW3NU,696000000
GlcSUHNop33kSFCYngI3c3VzkchnXAZ7od4fZ2MNJt8,1356000000
Glggv346zvHvKPGmL9roe8lna8JWhhdwsaztjIKxVFw,1912000000
GmBYQtUqodRBNAlafCHmNgZ6GKnR7M-Z-gV1U4acUJs,1738000000
GnOWjBqLNM1tnDL0TR8VcjnUaPzyQ2-BKqZnG01buqk,1738000000
GqWLYI_gpcbxRtipXiGwhn1773dsxFL2dR4DFWqmPZA,522000000
Gqmg-xu56cOz9aBDS4y2CfEABml6KwZ7yu0k0VT8sS4,348000000
GrEPLZSKz6LQPn3qHnUcv-j5bGUVIaz3lTYJbfwXd6c,348000000
GrOV5vP5eVAQq0YU-dU1_0xM6UR1qH0bCgN-m0pA5mE,1217000000
GsJotWqlFiN8JD47rE-idcIQSv4oiDthlTOkGArM7cI,348000000
GsiC0s-wgrH48A2m81nvyFNQmzWUJ-omleVmXERCvbU,696000000
GsiMTYNGboLFiulHO5Hpm7lxHsbpxpUbA_2j2_g6Wa4,1912000000
Gsl3VQciN70zaG8SgY7qp5yZ0PBPOrDnaOTfduQIPw4,348000000
Gsv8zxRlsNX-Ets3ImVA9JYJss5EO9zAjAQuPd_-0P8,783000000
GsvFwFC0M7Z0S8C6O0Zj-Ut2embZA6rJmboUveAjjrM,869000000
GtYPNhJ5NBvYQucpMmqEXv44TNqUIO7p53NC46WRjsU,1912000000
GtoemAAlavtPBkDF7MQcsgKC8G9TyfQzvhC0Xqt33B0,1043000000
GuTzi8ZA6EcOyOUBygtvz4dSYltjpxrEJog4mlPMOCc,800000000
GuW8gpD-v0I5FLxbOIbyEgJJgBa_IpllcDQRWDLiivI,522000000
GvKdNq5nYj_TB01_t6bSvzewDb7r9zFTtAjuz5bKFiU,1356000000
Gvb78l2igQgin7u57p3cPYAXNg8hzGGHN8oJXuPiyks,1356000000
GwE-qlLSWeoSClp7YVku72jdY-B_nSXnsIjyuO44fLM,1912000000
GwqrxhedCFtuRD-ul8YekmHK2aPH6vHrS_YryVMDuzM,348000000
Gx4L3b1SIXUFcM8nLqJTJ5QTZqETPp37XHKkFvH2mqM,1078000000
GxYJm-6fAtYQtfK241yDJ--jlys0nLzThLp1JC3XyqU,2434000000
Gx_gM8BEo3cw7nx1G4fezhNCvh58BDGb0oTe1BlklHg,696000000
GxbD1v8Uw87KDQVtiCV0RhDtrQy82GPf3x4FHkPC2IA,696000000
GxoxD42H-m1R1NnFZxPNm4TkVTgrOeZ6WPYAEpHZmy8,2781000000
Gxt3yKeJ7pg-yaE9bMnfU3BRXeQeY1n0Gm1DiHRn9so,696000000
Gy6HdOJSh1eHpM8Los5QScI0hKJRnhAJ1151I0qRX60,696000000
GyI9pYUStCDXwNzU5O1QNKPpKSkVuS8ge4ANwrvzvJs,1652000000
GyvoI72zGAvuA5MRvmEDH_cnTjvMBauwUwlOO9tvl-g,696000000
GyzA55v9BxiQi_jHdDpV_B5EquoflLhK_fKbnURZnNs,452000000
Gz4c4QO5edByc_hs_y6QBzZ06e6tB4yBD0nNuKf5qtE,696000000
GzDAi6LzsMGkYDuiJjy1nAR7a_K6wocibbEMs8iHWxE,696000000
H-9gSvkuEWDjyOw_sxnz7jz-R1cHqu8KxNef2QSdwH8,348000000
H-Pk_4r9cV6VMd0R4_m2VGGVqVwOK6Eva7_WTH-5dZ4,348000000
H-uc6JnYJxwBijA6rj2qwJ0tzOsKCkVbvp8_hv-eNLs,1738000000
H0CCGU9d8Xn5zkYnaHHSN0_A6oP64bouyWdPkYme1q0,1165000000
H0gJ89Y0bMqZXGJsm-WrI9KEXzKtZwpSJHcU1jQIjYw,348000000
H0xPZRS3R8Kpy5uI6QDYE2nzR8osPn-wquAK8gFSikQ,522000000
H14OzMEf7-AN_33uiDBBzIXrpZikL6bE4TJVLiEB2j4,1912000000
H1CS7oQlhL_61CtxRUlSsb0MUqDLcUXzf4KYov6nI28,696000000
H1hJapc6aiTi3XDNcAfZS-fsWGEXjc-bmsvfPuVBnZA,1078000000
H1okdXS-NJ5lChmO8BtRVe33aI6s5iRYyCxTNo8QvV0,348000000
H1wIR1Wy3Gcp-idPHzoEqK84FT2bBE7nBwGQPMcOmRg,348000000
H2Gg_G136VaaGNUTQLpo6YRGd5pTnkNFYg2MkpEYyPc,696000000
H2Obfi_c6O8xVbMi5lVlloDWVrdQc9cW--6KsjusFKY,696000000
H2_TD5s4gCbAPT95uG7bBHxEPpYNHYtZzRPUbP9kjgI,2086000000
H2oz2_mftz5jKgePigBXgQGVBxvD5TNiKjW-WjIViJY,1825000000
H3I9kwRJF6FE80LaUigf-Ji4AazFNw7ULpiqEEhmUEQ,869000000
H3YE2TO9BdxPnxg0yC2J1vEgaeF4JoXXla3_S96h7W4,557000000
H5-blUGpmZcH_ey5TVdkGDk_oEB4hjUu4cYh4-s7bH0,487000000
H52deUtnImXGbsVAi2KfhHZxYtJ0J-w4GrSXAH0Mse0,348000000
H5DWmKPgLpMVZ23Ag9WQqfhWwZQ2vCOUMRb6pLP-qeA,696000000
H5HIrg_u_iY1y7I0KW33uV7CbJyL2Q-M16Dty2bX8rI,452000000
H5U7GIKUnOGjl5SAmF10sEl4dKTapPDMEIRkkr-Ro5c,574000000
H5_rPQf_nn4o0pQXRrsZ_W3py8k1dfJB_nNk74hTFEM,348000000
H6urHmvtmgufgba5BojfQ2c15uBqOGQVWYsb00xxPls,522000000
H6wY9kwm7308GQdP39PETCs2xx8UNPRTUBPmbMPBxoM,626000000
H8JeITECO9AyKKHRw_gj4Ax33LXug-PNzw31vfOfPt8,365000000
H8a7x8EtBytdO6vrSRhj0ZhudxiCPM1o0ezLiztHCW8,1043000000
H8oCC0n1ZR4QmJsg-C63fAvVxsThiuJZ_CGr6LJHI8U,1043000000
H9F9dWF3AcSLPNzqH2-bZegCw1YuvD03Ht3qDqYi8lk,557000000
HAGoBitj7HsTnqVUF9uMnPYelYbFgFb4iqmsQrFRqQE,1217000000
HAg1vYEm6Faem14O8Zq6LIF68x_3S_BQ4aa2YER_tsg,800000000
HCE5_C0JQtOlPkaRQPO5G8BzoeKwJ1PzEiciVMKaFtI,1217000000
HD4n7RDeutN7co4w0bLOckNQYUJTGJo3-bEU2i4ipNo,1738000000
HDcUtc_OqjRB_BRwB-Lcgit2ZhAAYyhnVvigAmY0-oA,1912000000
HDojaeetrHBHj1J45ueO7Fw0A2rZqaGwpb8haCkLZPs,348000000
HDrEKkhK36ztXMdbG7IEP2b-OOjTOxBEj8MzX6bj-UU,869000000
HDsSzawHg5fG5ktLGZQrqXDUHTWEq11i4PMtHihcBOU,783000000
HDuZddWzd9fEqPnqJr1hReJJ0XFpEapIDO-EIBTl7SE,348000000
HFeC_GsjNpR9UwlIE0YcA-z4UuuUuk92SjrGkQGwRis,696000000
HFmx_6BiEfYRiTcYdiMiAKQObaejk8RvykF4VzZg-TU,2781000000
HFpmcPzaIWvrQc_mj6OoqkM-Hkaig7dphaA37pzXPIk,1043000000
HG1WsxK1ik-ROaOCevmpg_PJ7EE5EAvnPZUgVlIHHsw,4519000000
HGKM7G-HuP4nK0cLGW6OxHvJKpt48AX0Wc9M11TET1o,15016000000
HH94CrwLy2sGRkZBsaG9smXcUokcYLTDYklHLA0B9iM,348000000
HIFDAxFE4mvdV_8mOwKGrAsZ-3qlLAffZ32apwCwKVw,1704000000
HKR5ZxtvxNDfrl6qQ1h8aWj3FkCTg5U8qBeuWnZ6z-0,869000000
HKdo8Quz0gj_EMvti7fJT8gkoOuVhnhzT70WLnSGfno,1217000000
HLFa39SnCEoIXiyCoV-IubharyexaYvg_QevEuTdfUQ,435000000
HLHeX6EQQbq9hyomkPlB3k3Z1nV9m7tj0EmoXAG8P-U,522000000
HLUIt-nrRwnEN0cOOIwwI9NqJg0ANaKqkCiqv33ZslY,487000000
HLqkPoC5eJTJu-NtD5DQ0u14T4ckgNcNi3FlF8nM1uQ,748000000
HMEZyM8pL9ddOP8rQeIJ1Up2hleD8oX7fLtJrB1vm_4,4742000000
HMIdUQS4LgH1dtiBR0VV-KivGCG5Y7MeK36I9fPjPqs,348000000
HMS3YlpjdzyIL4jmjqr6pV0EdhKKG12te-7gDI8v9HE,348000000
HMXCr3XiD0gvrhR3LqVcp0kub2IZITQOQlAN19hr9hY,696000000
HMplJiNgIfBZKEp6Oa5yVkxQbHlIULzTw-gyvD4MLCo,522000000
HN-ywJ-Me5aK2goEGRkS9cB66GgKlEw3NXD4u1IKS-k,348000000
HNdO1p82YHg8Di9rjoUCRSp6S06nNllgTQfV_KfgIYc,522000000
HNp2Nh0iTzVsEC4lXnt-c8pXmbUshqbKoTyGAj9gYoA,1912000000
HOE-Kd7E-J5RP2Uq8QKPy2XP818uoVD-1WtXTiblbjM,904000000
HO_Hsm_tq1wGUvdeoFk0wF8YGtp3AzT0y8s7h2kiLJs,2590000000
HREQpTSBL3q8BVKVvcDthgoy2kAhbcEjDAw63Syew_s,365000000
HRV3z63jbAlyTdOKfSAuf-Jwyga58_J1tTsY35tE3Tc,4293000000
HS2cUk5bTheF_vpN5m6qGBdN09F8muR4pgdeJRhgUEg,348000000
HUoD7lisxW6H92xOnFiKXV6-cCP_8yPyimt0KNzVYPs,2086000000
HVbJR2RKZdm6AwuClYo9YJpOv9AGiKl2Nt6MCU4Vc0A,1043000000
HVdA78fHEZHHxj6usGcHJ1xxX0hnRZBn6kY4uLXyFxQ,452000000
HVdOgcjqwnGLs0qI47cLs0-4vW9G1jBdKRkfJzkTMQk,1217000000
HVoONkaWmhlH0UicezLizlQNGaygL_IeKGRyheGo3h8,348000000
HVuzXx2PApa3wcYYkf43d5qS101GtJPrsMfBlduR_uY,1391000000
HW3zsy2wqotG1tCwbM1ifyPopycsJbG56ghavWG4zXY,696000000
HWHpU0yyaqdSOR2V7EQ6ABRiHsHQPtOOOwsaPZa7oTE,487000000
HWj0YWZXPu69_hLP4xo8Ki6QaVS9GzMHxmu4U-1e510,348000000
HWutCg9N9c4hq6MQ_6dxvCFg9QybYMRV7IH6ODgYxvg,1912000000
HXBB1KoE8EHgY5O7fmNsnOroWIqvXnrAb4ZcqY3NkWQ,800000000
HXQQMg7qKaOi6laBc0orgTyzoAIv3IFa7M5hVnTbtGE,348000000
HXfxPbT1tlsApTPQiuqD88u_eANm2AA1_bGQ520UzHo,661000000
HXhf5NIJjyV8epNBG_6I0do-21ycO680WgvmH947CPc,1912000000
HXx9BbhkLKcd6-RQgBakVE6g97LJhQ5RhjW1WwtUGiM,348000000
HYl_G-PdEceVj8VYVEHm1jM0cvu6f5shWd1C1nJBsaI,2086000000
HYnD7F_ViyjkLKO87Xj14kBQ27pLbmLY3RrAZUNqm8Y,348000000
HZBkBZl4VMwWFHVSeaWdnkbx5ZCuLcqbH7oPQksJDNI,696000000
H_4TFol9MhMa3V02PsTcClmz2rAqDKgTtipbSTdlh3k,348000000
H_mrkt_aXsE63PDemkY1RlqvkVctZyikSagmP0O-1mA,348000000
H_opoCbZRkhHqsHtapqidG9kzM-eSJmxIAWUJQhFj4Y,869000000
H_qXUGjHCsdNoepCVKYFDTtUt4LttXUKRHlRh9GP_DM,348000000
HalGNniXooUEjsepb9ck20YVN7guv4g73Qnt-N9tObE,348000000
HawilW0L4p8cRux6MEhl1mlrGmlXKdXaezMsAWq4dXM,348000000
HbjfUC3zy8d3iS3TATmCsizwua8ADvUy-bySSh3VNW8,418000000
HbmMBOQQnnmVLLYN8U74WVxaOROzKg4hkGNWYeb4UUM,713000000
HcSFZii3IwcfU5Fdn95Mt6oEncltywe47BiebimDthg,1912000000
Hd0X4VjRGgtaMtECQWQg-qkf3Q0-7557wBgmyEvyRD8,348000000
Hd6kWGKbB71ZJWndHfBDpHytWYMdyMJ0TrLX84I-7eg,869000000
HdO4fJeBMkQPnLZ6ZPa34-ePPmvWgPxJONqB4pjcXi8,2781000000
HeLud6OX7JL3YD1XNxfDg3pHqtQAv4Mj3x3MFOvE9Aw,1043000000
HeVKi4lCzfF01zC4gYu0I737Vb_WMJ3PR5HmZCns0rI,1043000000
Heffo3T8-rQkm_MPX1xHINaSKmkvmSd-Ua9yl4SvuSY,922000000
Hf3bfLouY9xqYCY9JjXXyEdCW6cdvhJ8E9vJogp3XOI,783000000
Hg_b5L_l5BqIup-640KSas1N0WWUtuGFJ0QSKuS135o,2434000000
HhGFy5ghbqn5IP3cKnLDhjk8NZ8aG_igb5HjVGUHEdA,1877000000
HhwSiVZCe5n-0wIvQcLef9TfYsTKTHj7-T6gBSPAXxA,1912000000
Hi-kBB39cdTKoNh7co3pQ4exG-ZG_GmsN2oeZnKizhw,348000000
Hi9zN5znfjO87YdLHu-amKGivvXsNeTJ0XtwhZn5NqA,2607000000
HinPKdv_aoA9gTc63k4_-EeOWicZThGIs2jS5c3Ck6U,5683000000
HkrmJnUTCtcoqwnQs0OeaNf8pWnLD9-fLTeXiRTjgMM,696000000
Hku93PmT1kjAQBNwXruAW0bYZySI_XqtEY9i-8OweOA,1669000000
Hkv2FT0hWEn0BXdMIQ0ZUTxf6iH8CnAGc7elwWETy6k,522000000
Hm5tql57NeHZ-wqjvZy10volBp6ZtmvDubVINxJ1MqE,348000000
HmLSu-3VfcJaXih4HJBBLMRYSbVKORTsQ68E31U8VQ4,1912000000
HmwdVlW178gDfLGjcGGNEkuw9Vk4zAjZWXasDVkgwwY,696000000
Hn2kU0_MjvG4JQt7N57SGLop1P-iuvXTe2tj2K00j4Q,1478000000
HnycKgwaShEHvncio8X6vD1fb0NY4tSSS6IZXE-P9Sg,1565000000
HoDKHX6Uw9sQ11ItyKCZBkc9mINjFWd0Tc-hK-Tj-Vw,348000000
Ho_eA3_LwzofRFSvTpeOYZigCZo7Pq6_3XOSENGaKUs,696000000
HpKG0zVZYlVPfcMS9RgGdQG5x-fhwVUQ_ZgaoExIwEU,869000000
Hpcj2V3WmcR7tN2dqwnfJoOwm4vWP2e7XXRAOXml_70,696000000
Hr7TB4EECU0b-1TGUe55bZE374Z6e4FjCu5S-b-KAjk,39774000000
HrKCD7RTlA3s_SjqpswhiFKw92nKYDeoe_w4bxQQ1Ww,1843000000
HrufUR1ujCAU047v1J9w-ig9dHL43IArzfrRqeyhG4g,470000000
HsmQPzsd5WThdqEI6ZrFQ5nZPRnYKGv1gqm-ZdcQI90,696000000
HtOGtOM0Z7a6rFUTkUZIZDvV8xvXsq0KxhtCzS-oqPY,1912000000
HuFiot-n1mlVXe5iOf9WOstgaz6k5EN_EJZ9IBO174E,1738000000
HuRP3LXN-C26FMTWxhN43TxdgxsLrd65mu50PvBzpY8,452000000
Huf-jJxazJ0L41DI5qyG3fLzUu5vfUnFNVvQ0G1AZWs,696000000
HuxAyVa4j03uX2xx9B068gNNchDOP4sWH0mdeUT6imo,1148000000
HvaEsVoMK0styrlZ1JkIyzocjd7dXkifNn2k5lp_Dpc,800000000
Hvg8SnWHbmSYVamN5yOWOiK71BZKN7SHIz6tku-SYt0,835000000
HwGfN-IhBIF4CGi4lGKhSmE7rLrHVmADPUAcRQQ0OAU,348000000
HwVgkKVBSRfrjhaV1dHggDccUO0RfN1MTHzZSxkuOfM,696000000
HxsONKVFSIM3z4TiU5MCwA1AXAOakWWnmmiQRkUKXDU,1043000000
HyUJz0lWBGtbBojw8QwLQsPQSOqCeSHfnzGC944f0Bw,696000000
Hz-BsiLY25vE6uGg0M6eaj4sMDaQJmazCA33I6oC_Kw,522000000
HzVDteoR_mpAbcnSaCOxmE0JgnZSdEArOpOhj_AfHFE,383000000
I-4dV-EzDf29kscwZnKqm9l-YQOvbCPwAABXtF95TRo,869000000
I-ylARr0S0ogDZzOOuarSmfib6BWafp_qDUlWwJUbLM,1912000000
